date,f1,f2,fips
2020-04-14,-0.1964586956521739,0.2199402898550724,13
2020-04-15,-0.1938690647482014,0.2134860431654676,13
2020-04-16,-0.1666835971223021,0.2129365467625899,13
2020-04-17,-0.2028612142857142,0.1998376428571428,13
2020-04-18,-0.2091589928057553,0.232391798561151,13
2020-04-19,-0.3403090070921986,0.3306358865248227,13
2020-04-20,-0.2252210144927536,0.2317618115942029,13
2020-04-21,-0.1705135507246376,0.2177951449275362,13
2020-04-22,-0.1808769565217391,0.2125560869565217,13
2020-04-23,-0.2778786231884058,0.2616421014492753,13
2020-04-24,-0.2084579856115107,0.2041523021582733,13
2020-04-25,-0.1742029710144927,0.2222958695652173,13
2020-04-26,-0.1839804285714285,0.2666705714285714,13
2020-04-27,-0.1419268115942029,0.2059735507246376,13
2020-04-28,-0.1251988405797101,0.2031579710144927,13
2020-04-29,-0.1638310144927536,0.2080141304347826,13
2020-04-30,-0.1269793525179856,0.2052169064748201,13
2020-05-01,-0.097162536231884,0.1701699275362318,13
2020-05-02,-0.0852102898550724,0.1951878260869565,13
2020-05-03,-0.0863748571428571,0.2373862857142857,13
2020-05-04,-0.0850553237410071,0.1871436690647482,13
2020-05-05,-0.0877844927536231,0.1876339855072464,13
2020-05-06,-0.1073178985507246,0.1892615217391304,13
2020-05-07,-0.0711627338129496,0.1857706474820143,13
2020-05-08,-0.1218510071942445,0.1815271223021582,13
2020-05-09,-0.0540443165467625,0.1923719424460431,13
2020-05-10,-0.0308404285714285,0.2141959285714285,13
2020-05-11,-0.0728327536231883,0.1847188405797101,13
2020-05-12,-0.0764384782608695,0.187090072463768,13
2020-05-13,-0.0833866666666666,0.1799654347826086,13
2020-05-14,-0.0537380434782608,0.1795215217391304,13
2020-05-15,-0.0770430434782608,0.1662502173913043,13
2020-05-16,-0.0429107971014492,0.1900354347826086,13
2020-05-17,-0.0486477697841726,0.2287783453237409,13
2020-05-18,-0.1015011678832116,0.1946927737226277,13
2020-05-19,-0.080364306569343,0.1866524817518248,13
2020-05-20,-0.1183011678832116,0.1949161313868612,13
2020-05-21,-0.0530556204379562,0.1791051824817518,13
2020-05-22,-0.0652339416058394,0.1676896350364963,13
2020-05-23,-0.0351291970802919,0.1865179562043795,13
2020-05-24,-0.0369874100719424,0.2234271223021582,13
2020-05-25,-0.2265334782608695,0.2304955797101449,13
2020-05-26,-0.0885329629629629,0.1887404444444444,13
2020-05-27,-0.113455294117647,0.1897936029411764,13
2020-05-28,-0.0603711678832116,0.181048102189781,13
2020-05-29,-0.0852319708029197,0.1673758394160583,13
2020-05-30,-0.045877794117647,0.1882791176470588,13
2020-05-31,-0.0293204379562043,0.2190110218978102,13
2020-06-01,-0.0334270802919707,0.171485109489051,13
2020-06-02,-0.0354487591240875,0.1724493430656934,13
2020-06-03,-0.0415501470588235,0.1643726470588235,13
